Order Date,SKU,Item,Variant,Quantity,Value,Delivery Date,Delivery Time
2025-08-12 04:15:35+00:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,179.0,2025-08-18 10:59:08+08:00,2025-08-18 10:59:08+08:00
2025-08-12 04:15:35+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-08-11 13:09:07+00:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,129.33,2025-08-18 10:59:01+08:00,2025-08-18 10:59:01+08:00
2025-08-11 10:00:31+00:00,SI1680/3075-AD,Monaco 1.6m Walnut 4-Door Sideboard - Walnut / Assembly / 85cm,Walnut / Assembly / 85cm,2.0,617.7,,
2025-08-11 07:39:42+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1.0,331.24,,
2025-08-11 07:39:42+00:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,,,
2025-08-11 07:00:45+00:00,CH-1,Handle Upgrade - Upgrade / Handle,Upgrade / Handle,2.0,22.7,,
2025-08-11 04:54:28+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1.0,165.62,,
2025-08-10 12:51:48+00:00,TV1565/3036-AD,Vita 1.5m Pine TV Console Cabinet - Pine / Assembly,Pine / Assembly,1.0,2541.76,,
2025-08-10 12:51:48+00:00,WD8003-AD,Vela 80cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-08-10 12:51:48+00:00,WD4021-AD,Alto 40cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-08-10 12:51:48+00:00,SR7/3075(Premium)-AD,Hamburg 1.6m Walnut Sideboard - Walnut / Assembly,Walnut / Assembly,2.0,,,
2025-08-10 12:51:48+00:00,TV1865/3036GRYLINEN-AD,Vita 1.8m Pine/Grey Linen TV Console Cabinet - Pine/Grey Linen / Assembly,Pine/Grey Linen / Assembly,1.0,,,
2025-08-10 12:51:48+00:00,TV1865/3036-AD,Vita 1.8m Pine TV Console Cabinet - Pine / Assembly,Pine / Assembly,1.0,,,
2025-08-10 10:20:05+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2.0,618.52,,
2025-08-10 10:20:05+00:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,2.0,,,
2025-08-10 07:13:40+00:00,DC1289/3045,Nora 60cm 4-Drawer Maple Chest of Drawers - Maple / Assembly,Maple / Assembly,1.0,1077.02,,
2025-08-10 07:13:40+00:00,CH-1,Handle Upgrade - Upgrade / Handle,Upgrade / Handle,10.0,,,
2025-08-10 07:13:40+00:00,CTMSIZE,Custom Furniture - Custom Size / Sideboard,Custom Size / Sideboard,1.0,,,
2025-08-10 05:13:24+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1.0,190.12,,
2025-08-10 05:13:24+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-08-09 11:06:07+00:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1.0,249.0,2025-08-18 11:00:50+08:00,2025-08-18 11:00:50+08:00
2025-08-09 04:50:34+00:00,Tranquil/Single,"Basic 7"" Rebonded Foam Mattress - Single",Single,1.0,321.44,2025-09-07 23:17:21+08:00,2025-09-07 23:17:21+08:00
2025-08-09 04:50:34+00:00,,display divan,,1.0,,,
2025-08-09 04:36:06+00:00,SC18(X2)/OAK-AD,Texas Oak 1.2m Wide 162m High Shoe Cabinet - Oak W120cm High / Assembly,Oak W120cm High / Assembly,1.0,586.04,,
2025-08-09 04:36:06+00:00,SC18(X2)/WAL-AD,Texas Walnut 1.2m Wide 162m High Shoe Cabinet - Walnut W120cm High / Assembly,Walnut W120cm High / Assembly,1.0,,,
2025-08-08 15:21:24+00:00,SR4/3075-AD,Munich 1.2m Walnut Highboard Storage Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,828.0,,
2025-08-08 15:21:24+00:00,SI1885/3075-AD,Monaco 1.8m Walnut 4-Door Sideboard - Walnut / Assembly / 95cm,Walnut / Assembly / 95cm,1.0,,,
2025-08-08 15:04:08+00:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,146.49,,
2025-08-08 12:15:33+00:00,SR4/3075-AD,Munich 1.2m Walnut Highboard Storage Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,399.0,,
2025-08-08 05:34:52+00:00,SB8311/3018WH-AD,Brighton 80cm Oak/White Shoe Cabinet - Oak/White / Assembly,Oak/White / Assembly,1.0,283.82,,
2025-08-07 12:15:42+00:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,322.42,,
2025-08-07 12:15:42+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-08-07 04:01:40+00:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,169.0,,
2025-08-06 02:19:12+00:00,SR4/3075-AD,Munich 1.2m Walnut Highboard Storage Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,420.42,,
2025-08-06 02:19:12+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-08-05 15:35:07+00:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,146.49,,
2025-08-05 11:08:43+00:00,,Portland Headboard,,1.0,30.0,,
2025-08-05 11:08:43+00:00,,Redelivery Fee,,1.0,,,
2025-08-05 04:15:07+00:00,Luxe/DivanSet/PU/Super Single,Luxe Divan Bed and Mattress Set - Super Single / Faux Leather,Super Single / Faux Leather,1.0,1089.0,,
2025-08-04 07:41:10+00:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,119.0,,
2025-08-04 05:08:20+00:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,204.82,2025-08-18 10:58:53+08:00,2025-08-18 10:58:53+08:00
2025-08-04 05:08:20+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-08-04 05:08:20+00:00,LOCK,Lock Upgrade - Upgrade / Lock,Upgrade / Lock,1.0,,,
2025-08-04 04:52:46+00:00,SB1283/3045-AD,Richmond 1.2m Maple Shoe Cabinet - Maple / Assembly,Maple / Assembly,1.0,349.0,,
2025-08-04 04:52:46+00:00,,Legs Upgrade - 15cm Metal,15cm Metal,1.0,,,
2025-08-03 08:26:55+00:00,SI1885/3036-AD,Monaco 1.8m Pine 4-Door Sideboard - Pine / Assembly,Pine / Assembly,1.0,489.0,,
2025-08-03 08:26:55+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-08-03 08:26:55+00:00,,Legs Upgrade - Metal to Wood,Metal to Wood,1.0,,,
2025-08-03 05:32:02+00:00,SC4(X2)/WAL-AD,Vegas Walnut 60cm Wide 162cm High Shoe Cabinet - Walnut W60cm High / Assembly,Walnut W60cm High / Assembly,1.0,195.02,2025-09-04 11:49:44+08:00,2025-09-04 11:49:44+08:00
2025-08-03 04:40:09+00:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,103.58,,
2025-08-02 16:17:07+00:00,TV1672/3045-AD,Linwood 1.6m Maple TV Console Cabinet - Maple / Assembly,Maple / Assembly,1.0,330.99,,
2025-08-02 16:17:07+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-08-02 14:27:21+00:00,,Replacement,,1.0,100.0,,
2025-08-02 12:33:30+00:00,TV1672/3045-AD,Linwood 1.6m Maple TV Console Cabinet - Maple / Assembly,Maple / Assembly,1.0,300.99,,
2025-08-02 07:59:02+00:00,SB8322/3036,Tomi 80cm Pine Storage Cabinet - Pine / Assembly,Pine / Assembly,1.0,293.02,,
2025-08-02 07:53:25+00:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,116.62,,
2025-08-01 17:42:42+00:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,169.0,,
2025-08-01 15:19:07+00:00,SI1623T/3045-AD,Evie 1.6m Maple Chest Sideboard - Toe-Kick / Assembly,Toe-Kick / Assembly,1.0,369.65,,
2025-08-01 05:16:19+00:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1.0,244.02,2025-08-18 11:00:35+08:00,2025-08-18 11:00:35+08:00
2025-07-31 08:09:00+00:00,,Display Portland Storage Bedframe,,1.0,299.0,,
2025-07-31 06:40:25+00:00,Zara/Storage/Single,Zara Hydraulic Storage Bedframe - Single / Hellotex/Polo Fabric,Single / Hellotex/Polo Fabric,1.0,449.82,,
2025-07-31 06:19:27+00:00,P4052/3101,Cyber 2-Drawer Mobile Pedestal Ash,,1.0,253.82,,
2025-07-30 11:19:39+00:00,SB1283/3045WH-AD,Richmond 1.2m Maple/White Shoe Cabinet - Maple White / Assembly,Maple White / Assembly,1.0,322.42,,
2025-07-30 11:19:39+00:00,LOCK,Lock Upgrade - Upgrade / Lock,Upgrade / Lock,1.0,,,
2025-07-30 11:07:56+00:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,282.24,,
2025-07-30 11:07:56+00:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,,,
2025-07-30 05:21:36+00:00,,Portland Single Storage Bed - Blue Colour,Blue Colour,1.0,299.0,,
2025-07-29 08:51:44+00:00,SS6020/WH-AD,Oxford 60cm White Bookcase - White / Assembly,White / Assembly,1.0,293.02,,
2025-07-29 06:50:29+00:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,498.0,,
2025-07-29 06:50:29+00:00,SB1048/3075,Vernetta 100cm Walnut Sliding Shoe Bench with Cushion - Walnut / Assembly,Walnut / Assembly,1.0,,,
2025-07-29 06:50:29+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-29 06:50:29+00:00,,Add Lock,,2.0,,,
2025-07-29 06:08:23+00:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,116.62,,
2025-07-29 05:13:09+00:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,378.0,,
2025-07-29 05:13:09+00:00,LOCK,Lock Upgrade - Upgrade / Lock,Upgrade / Lock,1.0,,,
2025-07-29 05:13:09+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-29 05:13:09+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1.0,,,
2025-07-28 12:58:47+00:00,SB1283/3045-AD,Richmond 1.2m Maple Shoe Cabinet - Maple / Assembly,Maple / Assembly,1.0,351.82,,
2025-07-28 12:58:47+00:00,,Legs Upgrade - 10cm Black PVC,10cm Black PVC,1.0,,,
2025-07-28 12:58:47+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-28 11:52:53+00:00,TV25/3075,Hamburg 1.8m Walnut TV Console Cabinet - Walnut / Assembly,Walnut / Assembly,2.0,1239.44,,
2025-07-28 11:52:53+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2.0,,,
2025-07-28 11:52:53+00:00,SB1048/3075,Vernetta 100cm Walnut Sliding Shoe Bench with Cushion - Walnut / Assembly,Walnut / Assembly,1.0,,,
2025-07-28 11:52:53+00:00,TV1565/3064GRYLINEN-AD,Vita 1.5m Espresso/Grey Linen TV Console Cabinet - Espresso/Grey Linen / Assembly,Espresso/Grey Linen / Assembly,1.0,,,
2025-07-28 11:06:08+00:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,103.58,,
2025-07-28 05:51:30+00:00,WD4021-AD,Alto 40cm Modular Wardrobe - Assembly,Assembly,1.0,734.02,,
2025-07-28 05:51:30+00:00,WD8003-AD,Vela 80cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-07-28 05:14:08+00:00,SC15(X2)-AD,Vegas Oak 90cm Wide 162cm High Shoe Cabinet - Oak W90cm High / Assembly,Oak W90cm High / Assembly,1.0,279.0,2025-09-04 12:10:17+08:00,2025-09-04 12:10:17+08:00
2025-07-28 05:14:08+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-27 12:59:09+00:00,SB1283/3045WH-AD,Richmond 1.2m Maple/White Shoe Cabinet - Maple White / Assembly,Maple White / Assembly,1.0,293.02,,
2025-07-27 12:53:06+00:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,103.58,,
2025-07-27 12:05:01+00:00,SI1680/3101-AD,Monaco 1.6m Ash 4-Door Sideboard - Ash / 85cm / Assembly,Ash / 85cm / Assembly,1.0,430.22,,
2025-07-27 12:05:01+00:00,,Legs Upgrade - 14.5cm Wood,14.5cm Wood,1.0,,,
2025-07-27 12:05:01+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-27 11:42:25+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1.0,169.0,,
2025-07-27 11:09:24+00:00,SC18/OAK-AD,Texas 1.2m Oak Shoe Cabinet - Assembly,Assembly,1.0,360.64,,
2025-07-27 11:09:24+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-27 11:09:24+00:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,,,
2025-07-27 10:22:05+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,379.0,,
2025-07-27 10:22:05+00:00,,Legs Upgrade - 14.5cm Wood,14.5cm Wood,1.0,,,
2025-07-27 10:22:05+00:00,SB1283/3075-AD,Richmond 1.2m Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,,,
2025-07-27 10:16:17+00:00,WD4021-AD,Alto 40cm Modular Wardrobe - Assembly,Assembly,1.0,281.06,,
2025-07-27 10:00:56+00:00,SC5(X2)-AD,Vegas Oak 1.2m Wide 162m High Shoe Cabinet - Oak W120cm High / Assembly,Oak W120cm High / Assembly,1.0,293.02,2025-07-27 18:00:57+08:00,2025-07-27 18:00:57+08:00
2025-07-27 09:42:25+00:00,TV1650/3101-AD,Paisley V2 1.6m Ash TV Console Cabinet - Ash / Assembly,Ash / Assembly,1.0,1504.06,,
2025-07-27 09:42:25+00:00,,Legs Upgrade - 15cm Metal,15cm Metal,1.0,,,
2025-07-27 09:42:25+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-27 09:42:25+00:00,,Custom Wardrobe,,1.0,,,
2025-07-27 07:25:05+00:00,TV24/3036-AD,Hamburg 1.6m Pine TV Console Cabinet - 1.6m Pine / Assembly,1.6m Pine / Assembly,1.0,517.44,,
2025-07-27 07:25:05+00:00,SB6001/3036-AD,Archie 60cm Pine Shoe Cabinet - Pine / Assembly,Pine / Assembly,1.0,,,
2025-07-27 07:25:05+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2.0,,,
2025-07-27 06:02:18+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1.0,195.02,,
2025-07-27 06:02:18+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-27 04:02:58+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,1.0,199.0,,
2025-07-27 04:02:58+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-26 10:14:56+00:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,149.0,2025-08-18 10:57:54+08:00,2025-08-18 10:57:54+08:00
2025-07-26 09:22:32+00:00,Miranda/Storage/Boucle/SuperSingle,Miranda Hydraulic Storage Bedframe - Super Single / Boucl̩ Fabric,Super Single / Boucl̩ Fabric,1.0,538.02,,
2025-07-26 06:57:58+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,322.42,2025-07-26 14:57:59+08:00,2025-07-26 14:57:59+08:00
2025-07-26 06:57:58+00:00,SC18(X2)/WAL-AD,Texas Walnut 1.2m Wide 162m High Shoe Cabinet - Walnut W120cm High / Assembly,Walnut W120cm High / Assembly,1.0,,,
2025-07-26 04:40:59+00:00,SC15-AD,Vegas 90cm 3-Door Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,175.42,,
2025-07-26 04:40:59+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-26 04:31:56+00:00,SB4311/3075-AD,Eden 43cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,259.0,,
2025-07-25 11:47:28+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,329.0,,
2025-07-25 11:47:28+00:00,SB1283/3045WH-AD,Richmond 1.2m Maple/White Shoe Cabinet - Maple White / Assembly,Maple White / Assembly,1.0,,,
2025-07-25 11:00:01+00:00,SI1295/3045-AD,Manhattan Flat Top 1.2m Maple Sideboard - V1 Maple / Assembly,V1 Maple / Assembly,1.0,322.42,2025-07-25 19:00:02+08:00,2025-07-25 19:00:02+08:00
2025-07-24 12:02:53+00:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1.0,273.42,2025-08-18 11:00:29+08:00,2025-08-18 11:00:29+08:00
2025-07-24 12:02:53+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-24 08:43:51+00:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,155.0,2025-07-26 23:18:02+08:00,2025-07-26 23:18:02+08:00
2025-07-23 05:21:20+00:00,SB1283/3064-AD,Richmond 1.2m Espresso Shoe Cabinet - Espresso / Assembly,Espresso / Assembly,1.0,322.42,2025-07-26 23:18:01+08:00,2025-07-26 23:18:01+08:00
2025-07-23 05:21:20+00:00,,Legs Upgrade - 10cm Black PVC,10cm Black PVC,1.0,,,
2025-07-22 12:27:13+00:00,,Custom Furniture - Custom Size / Wardrobe,Custom Size / Wardrobe,1.0,813.4,,
2025-07-22 12:27:13+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-22 12:27:13+00:00,WD8009,Rova 80cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-07-22 11:32:00+00:00,WD8006-AD,Cavo 80cm Modular Wardrobe - Assembly,Assembly,1.0,2058.0,,
2025-07-22 11:32:00+00:00,WD4002-AD,Kano 40cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-07-22 11:32:00+00:00,,add on drawer,,1.0,,,
2025-07-22 11:32:00+00:00,,Custom Wardrobe,,1.0,,,
2025-07-22 11:32:00+00:00,WD4002-AD,Kano 40cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-07-22 11:32:00+00:00,,Custom Furniture - Full Custom / Wardrobe,Full Custom / Wardrobe,1.0,,,
2025-07-22 11:32:00+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2.0,,,
2025-07-22 10:03:51+00:00,DC1232/3045WH-AD,Eve 1.2m Maple/White Chest Sideboard - Maple/White / Assembly,Maple/White / Assembly,1.0,429.0,,
2025-07-22 10:03:51+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-22 10:03:51+00:00,,Soft Closing Slider Upgrade - Sliders / Soft Close,Sliders / Soft Close,3.0,,,
2025-07-22 10:03:51+00:00,,3 Locks,,1.0,,,
2025-07-22 08:54:52+00:00,SS6020/3045-AD,Oxford 60cm 2 Doors Maple Bookcase - Maple / Assembly,Maple / Assembly,1.0,299.0,2025-07-25 23:17:55+08:00,2025-07-25 23:17:55+08:00
2025-07-22 08:43:39+00:00,TV1853/OK-AD,Preston 1.8m Oak TV Console Cabinet - Oak / Assembly,Oak / Assembly,1.0,399.0,2025-07-26 23:18:00+08:00,2025-07-26 23:18:00+08:00
2025-07-22 04:14:23+00:00,WD8005-AD,Sera 80cm Modular Wardrobe - Assembly,Assembly,1.0,2079.0,,
2025-07-22 04:14:23+00:00,WD8003-AD,Vela 80cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-07-22 04:14:23+00:00,,Custom Wardrobe,,1.0,,,
2025-07-22 04:14:23+00:00,,Custom Furniture - Full Custom / Wardrobe,Full Custom / Wardrobe,1.0,,,
2025-07-22 04:14:23+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2.0,,,
2025-07-22 03:43:32+00:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,311.64,2025-07-25 23:17:54+08:00,2025-07-25 23:17:54+08:00
2025-07-22 03:43:32+00:00,SC4(X2)-AD,Vegas Oak 60cm Wide 162cm High Shoe Cabinet - Oak W60cm High / Assembly,Oak W60cm High / Assembly,1.0,,,
2025-07-21 07:41:45+00:00,DC1232/3045WH-AD,Eve 1.2m Maple/White Chest Sideboard - Maple/White / Assembly,Maple/White / Assembly,1.0,788.0,,
2025-07-21 07:41:45+00:00,WD8003-AD,Vela 80cm Modular Wardrobe - Assembly,Assembly,1.0,,,
2025-07-21 07:41:45+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2.0,,,
2025-07-20 08:42:16+00:00,,Custom Furniture - Custom Size / TV Console,Custom Size / TV Console,1.0,1078.0,,
2025-07-20 08:42:16+00:00,,Custom Furniture - Custom Size / Shoe Cabinet,Custom Size / Shoe Cabinet,1.0,,,
2025-07-20 08:42:16+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,2.0,,,
2025-07-20 08:25:08+00:00,SC4-AD,Vegas 60cm Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,103.58,2025-07-26 23:17:59+08:00,2025-07-26 23:17:59+08:00
2025-07-19 13:58:11+00:00,SB8083/3045-AD,Richie 80cm Shoe Cabinet - Maple / Assembly,Maple / Assembly,1.0,229.0,2025-07-26 23:17:58+08:00,2025-07-26 23:17:58+08:00
2025-07-19 10:33:01+00:00,SC5/WAL-AD,Vegas 1.2m Walnut 4-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,199.0,2025-07-25 23:17:53+08:00,2025-07-25 23:17:53+08:00
2025-07-19 10:33:01+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-19 08:25:33+00:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1.0,302.82,2025-08-18 11:00:21+08:00,2025-08-18 11:00:21+08:00
2025-07-19 08:25:33+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-19 08:25:33+00:00,LOCK,Lock Upgrade - Upgrade / Lock,Upgrade / Lock,1.0,,,
2025-07-19 08:02:35+00:00,SI1295O/3075-AD,Manhattan 1.2m Walnut Sideboard - Walnut V2 / Assembly,Walnut V2 / Assembly,1.0,369.0,2025-07-25 23:17:52+08:00,2025-07-25 23:17:52+08:00
2025-07-19 08:02:35+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-19 07:41:20+00:00,SC5-AD,Vegas 1.2m Oak Shoe Cabinet - Oak / Assembly,Oak / Assembly,1.0,165.62,,
2025-07-19 00:52:08+00:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,1.0,447.48,2025-09-04 12:10:34+08:00,2025-09-04 12:10:34+08:00
2025-07-19 00:52:08+00:00,SC15(X2)-AD,Vegas Oak 90cm Wide 162cm High Shoe Cabinet - Oak W90cm High / Assembly,Oak W90cm High / Assembly,1.0,,,
2025-07-18 12:16:07+00:00,SC15/WAL-AD,Vegas 90cm Walnut Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,129.33,2025-07-25 23:17:51+08:00,2025-07-25 23:17:51+08:00
2025-07-18 02:12:39+00:00,SC4/WAL-AD,Vegas 60cm Walnut 2-Door Shoe Cabinet - Walnut / Assembly,Walnut / Assembly,1.0,179.0,,
2025-07-18 02:12:39+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,1.0,,,
2025-07-18 02:12:39+00:00,,Add Lock,,1.0,,,
2025-07-17 05:12:04+00:00,,Custom Furniture - Full Custom / Others,Full Custom / Others,1.0,636.02,,
2025-07-17 05:12:04+00:00,,Legs Upgrade - 15cm Metal,15cm Metal,1.0,,,
2025-07-17 04:28:40+00:00,SC5(X2)-AD,Vegas Oak 1.2m Wide 162m High Shoe Cabinet - Oak W120cm High / Assembly,Oak W120cm High / Assembly,2.0,1460.76,2025-08-18 11:00:42+08:00,2025-08-18 11:00:42+08:00
2025-07-17 04:28:40+00:00,CU-1,Soft Close Hinge Upgrade - Upgrade / Soft Close,Upgrade / Soft Close,4.0,,,
2025-07-17 04:28:40+00:00,SC18/WAL-AD,Texas 1.2m Walnut Shoe Cabinet - Assembly,Assembly,2.0,,,
2025-07-17 04:28:40+00:00,SC15(X2)/WAL-AD,Vegas Walnut 90cm Wide 162cm High Shoe Cabinet - Walnut W90cm High / Assembly,Walnut W90cm High / Assembly,2.0,,,
2025-07-17 03:38:11+00:00,SI1295/3075-AD,Manhattan Flat Top 1.2m Walnut Sideboard - V1 Walnut / Assembly,V1 Walnut / Assembly,1.0,399.0,2025-07-26 23:17:55+08:00,2025-07-26 23:17:55+08:00
